Id,CO2 Emissions(g/km)
56692,335.13266
56693,850.3609
56694,515.01276
56695,1080.1296
56696,702.9158
56697,802.3726
56698,856.75934
56699,541.7818
56700,1045.6223
56701,540.21027
56702,591.25256
56703,534.6224
56704,201.8575
56705,464.28714
56706,265.16476
56707,574.54663
56708,454.6165
56709,870.7035
56710,810.45087
56711,551.65717
56712,828.455
56713,559.27637
56714,635.8438
56715,526.5128
56716,534.36914
56717,499.23813
56718,493.0718
56719,524.8182
56720,574.71063
56721,605.53674
56722,542.02985
56723,636.2088
56724,508.23108
56725,432.89752
56726,514.789
56727,529.9567
56728,484.33075
56729,709.60547
56730,538.9691
56731,727.8104
56732,299.2493
56733,934.8312
56734,189.27786
56735,639.15735
56736,648.46826
56737,716.65326
56738,629.36304
56739,658.1478
56740,666.88635
56741,585.4345
56742,445.85944
56743,496.10773
56744,589.67694
56745,479.97418
56746,901.92645
56747,525.1774
56748,623.75354
56749,543.12213
56750,897.60254
56751,667.56714
56752,655.33704
56753,598.19696
56754,836.3862
56755,421.70016
56756,774.5542
56757,640.3253
56758,611.34607
56759,673.7821
56760,452.13034
56761,515.752
56762,576.9765
56763,492.52274
56764,546.7283
56765,516.6962
56766,352.6555
56767,604.92175
56768,558.3083
56769,463.68277
56770,735.37054
56771,690.22406
56772,824.30927
56773,725.39185
56774,513.251
56775,963.9279
56776,557.72736
56777,660.71313
56778,845.4247
56779,696.2492
56780,460.5343
56781,453.45923
56782,879.7983
56783,573.4758
56784,626.0749
56785,793.8702
56786,437.90427
56787,359.47867
56788,747.7852
56789,572.43036
56790,494.55643
56791,568.0527
56792,1031.4579
56793,733.9497
56794,396.96664
56795,723.3245
56796,534.9941
56797,515.39343
56798,741.18567
56799,569.1403
56800,411.81625
56801,662.1434
56802,515.5072
56803,565.91364
56804,816.6225
56805,441.18814
56806,658.66327
56807,704.81866
56808,822.94867
56809,617.7243
56810,830.7759
56811,649.916
56812,719.0986
56813,471.43912
56814,443.9058
56815,652.11365
56816,500.14792
56817,457.40875
56818,927.0721
56819,735.8809
56820,479.51627
56821,725.03705
56822,491.61288
56823,802.1056
56824,642.4705
56825,628.25934
56826,185.28381
56827,728.6245
56828,930.21985
56829,719.9489
56830,517.66974
56831,861.5531
56832,519.3868
56833,738.6392
56834,567.2576
56835,221.82774
56836,793.6607
56837,859.6929
56838,879.3524
56839,514.8861
56840,539.94855
56841,491.84183
56842,751.46094
56843,477.57
56844,553.6221
56845,534.9433
56846,528.35767
56847,470.5405
56848,730.93176
56849,505.12744
56850,621.8349
56851,543.1604
56852,516.52625
56853,831.0048
56854,433.25272
56855,521.4778
56856,555.6426
56857,479.97418
56858,627.64105
56859,370.8001
56860,487.7333
56861,820.9945
56862,235.89116
56863,987.7589
56864,502.5536
56865,519.09393
56866,1088.0995
56867,863.7676
56868,790.38416
56869,635.093
56870,542.5389
56871,954.20294
56872,715.9743
56873,443.9058
56874,694.3072
56875,512.7915
56876,508.38177
56877,774.6508
56878,652.88275
56879,723.4466
56880,479.07364
56881,474.1803
56882,458.08963
56883,657.4045
56884,563.0224
56885,801.08124
56886,822.2606
56887,433.85596
56888,469.13687
56889,201.8575
56890,558.6404
56891,1059.4315
56892,600.33356
56893,778.66876
56894,548.5049
56895,649.84674
56896,453.60574
56897,835.3104
56898,641.7374
56899,767.28406
56900,606.95337
56901,792.76874
56902,546.89844
56903,791.5127
56904,601.3471
56905,615.86053
56906,795.96826
56907,848.113
56908,478.07895
56909,932.68964
56910,1015.90784
56911,618.0038
56912,592.0382
56913,569.95154
56914,642.5897
56915,831.28125
56916,181.28976
56917,583.7431
56918,540.98486
56919,604.90265
56920,957.2502
56921,518.54095
56922,723.4466
56923,734.2512
56924,914.96246
56925,654.1042
56926,666.704
56927,984.81366
56928,523.65186
56929,673.36316
56930,682.0503
56931,490.73566
56932,623.3477
56933,512.79535
56934,491.17255
56935,500.7335
56936,683.0354
56937,559.4163
56938,530.4086
56939,718.4846
56940,743.57513
56941,679.68896
56942,770.7507
56943,552.05115
56944,624.0249
56945,657.67755
56946,811.63904
56947,528.5883
56948,485.895
56949,628.6841
56950,743.3486
56951,503.48053
56952,949.5476
56953,513.9189
56954,673.8636
56955,557.1776
56956,597.9639
56957,530.16785
56958,450.0376
56959,659.82715
56960,723.73346
56961,489.98486
56962,877.606
56963,461.05984
56964,360.33636
56965,516.22577
56966,745.7309
56967,593.8719
56968,592.3493
56969,883.4935
56970,608.31464
56971,595.50775
56972,503.27148
56973,205.25404
56974,625.19244
56975,485.97363
56976,360.99954
56977,558.2775
56978,505.5154
56979,575.6291
56980,531.6949
56981,611.6871
56982,553.3235
56983,579.1177
56984,511.20798
56985,583.3297
56986,530.0957
56987,714.9945
56988,796.13025
56989,833.5042
56990,457.217
56991,393.30087
56992,568.5508
56993,221.23024
56994,579.46704
56995,749.7695
56996,505.9939
56997,542.16125
56998,513.56744
56999,448.93765
57000,253.18263
57001,533.4483
57002,710.8149
57003,756.16455
57004,235.89116
57005,361.304
57006,513.7519
57007,773.6253
57008,600.47015
57009,545.2734
57010,765.7148
57011,522.8784
57012,720.3369
57013,617.8734
57014,726.06116
57015,558.8403
57016,758.883
57017,807.1431
57018,1019.16376
57019,181.28976
57020,490.12347
57021,582.019
57022,583.8698
57023,1091.7882
57024,703.94763
57025,556.48724
57026,877.606
57027,565.5339
57028,479.93527
57029,656.272
57030,812.6829
57031,518.412
57032,462.28717
57033,633.10876
57034,599.0833
57035,485.4501
57036,497.79077
57037,181.88727
57038,515.11926
57039,750.72986
57040,353.03378
57041,477.48743
57042,558.7009
57043,628.08466
57044,510.0758
57045,418.76608
57046,551.21814
57047,451.8008
57048,505.70724
57049,699.29266
57050,716.5976
57051,575.55505
57052,837.29626
57053,769.1575
57054,591.62274
57055,762.5975
57056,265.16476
57057,624.33154
57058,805.87714
57059,596.33105
57060,381.2559
57061,961.1356
57062,602.05994
57063,631.69073
57064,437.6169
57065,627.3088
57066,463.1542
57067,671.10333
57068,781.2544
57069,705.199
57070,225.22429
57071,418.51862
57072,768.1121
57073,821.58984
57074,571.0801
57075,729.0488
57076,577.9004
57077,587.5591
57078,185.28381
57079,622.8647
57080,524.22675
57081,573.8852
57082,557.7831
57083,682.8252
57084,537.9473
57085,497.43222
57086,518.02136
57087,771.37036
57088,548.7904
57089,385.1092
57090,378.9619
57091,567.6185
57092,989.1321
57093,618.6499
57094,602.40454
57095,478.3394
57096,718.44507
57097,651.8454
57098,823.05524
57099,545.87134
57100,763.2125
57101,568.7524
57102,389.3148
57103,700.1437
57104,509.27673
57105,547.9394
57106,641.3003
57107,463.61002
57108,473.69907
57109,852.578
57110,797.5402
57111,546.1558
57112,641.96967
57113,801.0156
57114,507.74808
57115,850.7191
57116,478.89676
57117,358.97153
57118,510.2348
57119,526.1703
57120,569.91626
57121,593.7736
57122,935.3652
57123,577.01495
57124,488.6934
57125,595.95135
57126,468.08737
57127,456.78033
57128,664.17065
57129,757.0641
57130,720.4913
57131,723.7708
57132,650.0201
57133,505.60156
57134,672.6391
57135,954.0363
57136,461.7402
57137,505.5628
57138,426.9999
57139,667.7847
57140,601.66187
57141,470.5933
57142,584.2422
57143,479.8152
57144,546.6137
57145,536.14594
57146,587.6036
57147,466.0486
57148,647.63806
57149,737.1976
57150,580.6394
57151,651.18396
57152,476.41263
57153,572.6319
57154,550.45447
57155,685.7137
57156,595.6409
57157,568.37415
57158,511.30875
57159,523.42535
57160,487.96228
57161,538.3967
57162,722.9661
57163,523.1163
57164,599.22736
57165,571.8407
57166,722.956
57167,597.30566
57168,541.4188
57169,919.4277
57170,790.4277
57171,627.6583
57172,830.20337
57173,590.47144
57174,507.3601
57175,609.0808
57176,509.53064
57177,217.23619
57178,748.5611
57179,598.9939
57180,578.7518
57181,462.48874
57182,492.51123
57183,828.94446
57184,1023.69867
57185,754.45044
57186,587.947
57187,513.73285
57188,500.7529
57189,506.0118
57190,884.39685
57191,489.99112
57192,774.59326
57193,991.79626
57194,574.9407
57195,792.05676
57196,453.04617
57197,609.4684
57198,739.3186
57199,454.13467
57200,715.8918
57201,921.4368
57202,570.10736
57203,506.78775
57204,201.8575
57205,465.00287
57206,695.51917
57207,389.17197
57208,723.7769
57209,542.40735
57210,556.40173
57211,615.6701
57212,608.62604
57213,643.7206
57214,589.289
57215,747.12317
57216,524.9772
57217,722.2819
57218,571.761
57219,614.1983
57220,645.6572
57221,551.0367
57222,529.5758
57223,528.3098
57224,927.9531
57225,670.72095
57226,504.6183
57227,537.41724
57228,826.31323
57229,845.45526
57230,522.989
57231,684.2939
57232,419.52792
57233,701.0266
57234,851.92236
57235,822.86755
57236,795.99506
57237,920.73334
57238,269.15878
57239,1019.2259
57240,585.0466
57241,522.9735
57242,516.37823
57243,455.55838
57244,523.8289
57245,766.4136
57246,669.0555
57247,642.1441
57248,515.8244
57249,591.8072
57250,797.8331
57251,671.28424
57252,782.50946
57253,464.22696
57254,467.45886
57255,731.6752
57256,744.1791
57257,623.41284
57258,488.35025
57259,484.79156
57260,533.6897
57261,644.08624
57262,863.26917
57263,569.4332
57264,727.2731
57265,261.76822
57266,879.4866
57267,528.4688
57268,406.69492
57269,578.5216
57270,478.78067
57271,181.28976
57272,613.36743
57273,700.60046
57274,464.6149
57275,635.6224
57276,438.7169
57277,755.5952
57278,652.7358
57279,630.34247
57280,585.82245
57281,442.61646
57282,570.0793
57283,481.44894
57284,718.7443
57285,621.4954
57286,685.7371
57287,581.29047
57288,718.4846
57289,585.5239
57290,496.55594
57291,405.81232
57292,686.19867
57293,654.5802
57294,439.55673
57295,619.8676
57296,605.47437
57297,934.47296
57298,900.1791
57299,880.72723
57300,599.0833
57301,767.3235
57302,628.029
57303,332.5975
57304,767.418
57305,588.52875
57306,567.95013
57307,265.16476
57308,481.71072
57309,1016.927
57310,511.11542
57311,663.80176
57312,670.15967
57313,411.74683
57314,738.7175
57315,1035.0271
57316,550.6078
57317,799.6184
57318,189.27786
57319,501.72522
57320,600.63513
57321,493.79672
57322,434.09653
57323,483.13876
57324,514.8203
57325,553.5072
57326,568.6903
57327,778.50977
57328,889.92303
57329,578.06335
57330,611.78656
57331,197.26595
57332,416.27933
57333,530.29315
57334,680.6687
57335,816.941
57336,680.48395
57337,458.952
57338,331.2017
57339,225.22429
57340,507.54456
57341,549.3485
57342,614.19934
57343,608.7472
57344,506.97214
57345,573.9822
57346,507.13113
57347,880.1548
57348,605.20123
57349,265.16476
57350,864.94995
57351,742.1825
57352,600.0818
57353,548.87384
57354,572.69586
57355,461.6566
57356,934.6801
57357,529.9507
57358,473.10007
57359,586.7882
57360,508.49066
57361,669.1381
57362,568.9753
57363,627.7377
57364,875.39087
57365,920.30225
57366,742.2282
57367,1080.0515
57368,835.07544
57369,515.11926
57370,585.4094
57371,557.3366
57372,453.07318
57373,610.5121
57374,615.935
57375,637.2175
57376,537.3577
57377,626.2018
57378,686.2416
57379,535.30554
57380,568.06586
57381,517.1542
57382,358.8304
57383,651.0393
57384,435.96463
57385,510.46378
57386,577.1224
57387,508.206
57388,486.81915
57389,536.00226
57390,640.3992
57391,762.801
57392,722.029
57393,535.0002
57394,576.20074
57395,602.19104
57396,315.2255
57397,503.79852
57398,729.16327
57399,734.97034
57400,480.81982
57401,637.2191
57402,518.99884
57403,634.6859
57404,663.8751
57405,628.1206
57406,507.8431
57407,513.9402
57408,653.78516
57409,635.685
57410,478.2303
57411,495.79803
57412,569.1719
57413,576.02844
57414,580.04675
57415,533.8093
57416,640.8058
57417,842.28986
57418,728.7433
57419,269.75632
57420,527.24097
57421,580.9162
57422,556.4697
57423,682.5061
57424,503.95755
57425,887.2945
57426,799.61584
57427,516.85706
57428,852.61646
57429,807.4605
57430,777.78735
57431,843.1224
57432,698.57184
57433,596.719
57434,623.7986
57435,612.49646
57436,548.22327
57437,1048.7507
57438,627.42596
57439,729.8692
57440,448.70868
57441,740.645
57442,589.40344
57443,482.309
57444,378.64755
57445,321.67892
57446,468.83194
57447,428.75528
57448,521.0386
57449,562.24646
57450,981.0235
57451,704.60754
57452,479.97418
57453,613.6119
57454,463.45795
57455,559.18195
57456,504.072
57457,428.24997
57458,522.2087
57459,483.50516
57460,542.37134
57461,552.78674
57462,913.691
57463,636.6084
57464,588.45746
57465,465.87225
57466,538.53595
57467,205.25404
57468,751.8489
57469,519.5713
57470,511.12057
57471,536.73834
57472,756.7959
57473,660.2529
57474,613.16394
57475,663.48413
57476,368.26813
57477,685.12036
57478,559.8103
57479,793.5315
57480,522.3824
57481,752.5264
57482,506.12628
57483,856.2986
57484,635.6657
57485,715.2066
57486,1014.6673
57487,855.2492
57488,539.0317
57489,602.0976
57490,460.39777
57491,583.29315
57492,859.62054
57493,567.0355
57494,568.7524
57495,792.6969
57496,583.1035
57497,787.67474
57498,763.12506
57499,582.5922
57500,488.99118
57501,723.1597
57502,666.5526
57503,552.9165
57504,703.4602
57505,622.2653
57506,550.6244
57507,498.63354
57508,582.8832
57509,418.1301
57510,879.3785
57511,764.616
57512,356.64847
57513,1091.3561
57514,833.2816
57515,723.45844
57516,660.20154
57517,774.5348
57518,589.95465
57519,510.66727
57520,565.8351
57521,486.75305
57522,570.9486
57523,608.7119
57524,593.9505
57525,452.23923
57526,559.21106
57527,894.7887
57528,550.13086
57529,768.57025
57530,527.9918
57531,514.75006
57532,527.2159
57533,659.5816
57534,528.846
57535,1072.1027
57536,477.6959
57537,875.26996
57538,476.32358
57539,764.08093
57540,742.1754
57541,551.3516
57542,401.9249
57543,456.12177
57544,662.34094
57545,451.49435
57546,490.22778
57547,535.49915
57548,556.4994
57549,636.9132
57550,494.56546
57551,483.82242
57552,581.167
57553,927.05304
57554,707.29443
57555,878.533
57556,776.76965
57557,499.60098
57558,953.0207
57559,509.00702
57560,804.134
57561,547.2907
57562,550.6078
57563,589.29504
57564,377.7826
57565,592.66064
57566,189.27786
57567,649.1488
57568,615.78406
57569,521.4229
57570,680.26135
57571,492.6874
57572,812.256
57573,499.372
57574,537.2362
57575,265.76224
57576,536.76373
57577,734.86816
57578,874.7234
57579,592.2115
57580,840.55774
57581,618.18823
57582,699.7784
57583,579.55817
57584,431.73007
57585,708.60156
57586,651.54816
57587,617.79364
57588,544.45264
57589,397.75284
57590,452.77005
57591,633.9707
57592,490.83698
57593,491.61288
57594,471.91614
57595,736.59607
57596,524.09656
57597,472.21506
57598,584.63776
57599,535.38806
57600,590.34155
57601,343.14697
57602,345.85983
57603,675.5108
57604,673.99884
57605,619.16766
57606,638.49994
57607,541.38135
57608,656.5009
57609,560.466
57610,496.5673
57611,567.0864
57612,459.41248
57613,471.45435
57614,472.15924
57615,818.6288
57616,688.27264
57617,627.3596
57618,441.2366
57619,588.4251
57620,531.61017
57621,708.4303
57622,386.52115
57623,580.1895
57624,681.73584
57625,690.0785
57626,817.6044
57627,528.6339
57628,592.895
57629,369.04556
57630,596.48364
57631,721.64105
57632,560.77783
57633,517.3405
57634,752.01587
57635,762.91705
57636,737.66284
57637,518.99884
57638,813.7378
57639,558.2261
57640,861.7443
57641,500.47195
57642,775.4061
57643,487.19876
57644,685.38776
57645,450.19055
57646,646.1405
57647,619.9436
57648,499.372
57649,497.69724
57650,839.2665
57651,914.33514
57652,905.0133
57653,593.19366
57654,815.7921
57655,348.29788
57656,526.6685
57657,487.50433
57658,762.91547
57659,640.13306
57660,622.65326
57661,535.4408
57662,575.6189
57663,581.9782
57664,830.70776
57665,711.8828
57666,826.154
57667,556.5031
57668,808.21
57669,759.5411
57670,474.0367
57671,733.8187
57672,609.327
57673,924.87756
57674,904.2328
57675,719.8538
57676,583.4251
57677,781.2194
57678,587.76227
57679,830.38794
57680,925.8638
57681,712.3365
57682,784.5713
57683,500.1734
57684,475.1597
57685,767.11304
57686,690.27094
57687,514.2138
57688,471.28015
57689,517.83344
57690,431.7575
57691,602.52594
57692,1082.9476
57693,515.78864
57694,565.00287
57695,566.0367
57696,536.84235
57697,720.0873
57698,590.7594
57699,622.50653
57700,541.6848
57701,581.92224
57702,982.0789
57703,205.25404
57704,619.46814
57705,578.02295
57706,854.0533
57707,527.5209
57708,928.41034
57709,542.15424
57710,566.0367
57711,205.25404
57712,830.8741
57713,765.09863
57714,571.94543
57715,483.6833
57716,754.73944
57717,484.56573
57718,536.7552
57719,717.2458
57720,551.7692
57721,499.48132
57722,985.0617
57723,801.9207
57724,618.3918
57725,508.37366
57726,475.54767
57727,716.7502
57728,559.8838
57729,697.92285
57730,505.7272
57731,525.6248
57732,643.02246
57733,706.2606
57734,625.00134
57735,1001.47675
57736,782.94464
57737,582.6922
57738,532.7363
57739,225.22429
57740,757.0641
57741,648.3707
57742,536.84485
57743,701.61835
57744,462.24643
57745,428.88962
57746,325.07547
57747,550.51843
57748,932.5225
57749,636.25684
57750,988.6742
57751,809.6472
57752,482.94623
57753,499.7822
57754,508.98795
57755,573.79584
57756,555.74664
57757,804.04584
57758,552.6798
57759,414.82294
57760,607.8219
57761,887.5358
57762,506.2662
57763,599.5412
57764,434.12534
57765,656.78406
57766,619.7088
57767,493.0188
57768,501.6298
57769,498.7551
57770,541.27136
57771,664.50806
57772,469.6236
57773,557.203
57774,538.3967
57775,795.2827
57776,1071.288
57777,399.0394
57778,435.06027
57779,590.2246
57780,460.43643
57781,520.5507
57782,205.25404
57783,909.35156
57784,1017.949
57785,843.8093
57786,784.8844
57787,479.3207
57788,628.4664
57789,468.1065
57790,918.95044
57791,813.1701
57792,620.8089
57793,624.0076
57794,590.8659
57795,453.82208
57796,710.77637
57797,225.22429
57798,867.387
57799,495.8491
57800,1164.1505
57801,491.06595
57802,451.62473
57803,874.7168
57804,803.346
57805,1180.6683
57806,614.7257
57807,600.1073
57808,931.87354
57809,899.15674
57810,593.41895
57811,880.60486
57812,567.75385
57813,241.79799
57814,239.2877
57815,985.44965
57816,700.3617
57817,558.6655
57818,716.20636
57819,920.22327
57820,229.43773
57821,785.9307
57822,592.97107
57823,746.2412
57824,514.9842
57825,661.7713
57826,837.77893
57827,695.0231
57828,562.52
57829,637.9568
57830,484.65512
57831,181.28976
57832,596.89703
57833,915.07086
57834,820.95605
57835,828.014
57836,527.1842
57837,480.79465
57838,620.535
57839,823.41187
57840,365.36798
57841,545.8378
57842,550.6078
57843,400.28738
57844,297.71463
57845,521.4486
57846,549.88275
57847,530.2782
57848,381.4332
57849,733.7029
57850,586.8913
57851,713.5496
57852,590.9188
